Observador,Cuenca,Celda,Punto,Fecha,Hora inicio,Hora final,Especie,Individuos,Distancia,Tipo de registro,Habitat
JUAN,Guabas,318,7,6-Jun,8:50,9:00,Sporophila nigricollis,1,,Auditivo,NA
JUAN,Guabas,318,7,6-Jun,8:50,9:00,Tiaris olivaceus,2,,Auditivo,NA
JUAN,Guabas,318,7,6-Jun,8:50,9:00,Turdus ignobilis,1,24.7,visual,AD
JUAN,Guabas,318,7,6-Jun,8:50,9:00,Zenaida auriculata,2,44.7,visual,BNC
JUAN,Guabas,318,7,6-Jun,8:50,9:00,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Saltator striatipectus,1,24.7,visual,AD
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Spinus xanthogastrus,1,18.9,visual,PO
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Thamnophilus multistriatus,1,,Auditivo,NA
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Tiaris olivaceus,2,,Auditivo,NA
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Turdus ignobilis,2,32.3,visual,AD
JUAN,Guabas,318,9,6-Jun,9:11,9:21,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Atlapetes albinucha,1,16.6,visual,PO
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Columbina talpacoti,2,54.6,visual,AD
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Crypturellus soui,1,,Auditivo,NA
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Stilpnia vitriolina,2,31.2,visual,AD
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Thamnophilus multistriatus,1,,Auditivo,NA
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Todirostrum cinereum,2,12.2,visual,AD
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Vireo leucophrys,3,,Auditivo,NA
JUAN,Guabas,318,8,6-Jun,9:28,9:38,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guabas,318,10,6-Jun,9:56,10:06,Basileuterus culicivorus,1,,Auditivo,NA
JUAN,Guabas,318,10,6-Jun,9:56,10:06,Colibri coruscans,1,,vuelo,NA
JUAN,Guabas,318,10,6-Jun,9:56,10:06,Dysithamnus mentalis,1,,Auditivo,NA
JUAN,Guabas,318,10,6-Jun,9:56,10:06,Icterus chrysater,1,,Auditivo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Bubulcus ibis,4,,vuelo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Crotophaga ani,1,,Auditivo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Dryocopus lineatus,1,,Auditivo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Pionus chalcopterus,2,,vuelo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Rupornis magnirostris,1,,Auditivo,NA
JUAN,Guabas,318,11,6-Jun,10:15,10:25,Zimmerius chrysops,1,13.8,visual,AD
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Myiopagis viridicata,2,22.5,Visual,AD
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Basileuterus tristriatus,1,12.2,Visual,BNC
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Patagioenas fasciata,2,19.7,Visual,BNC
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Crypturellus soui,1,,Auditivo,NA
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Vireo olivaceus,1,15.8,Visual,BNC
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Henicorhina leucosticta,1,12.2,Visual,BNC
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Thraupis episcopus,2,8.8,Visual,AD
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Basileuterus tristriatus,2,11.2,Visual,BNC
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Egretta thula,1,,Vuelo,NA
SANTIAGO,Guabas,318,8,6-Jun,6:00,6:10,Myiopagis viridicata,1,33.6,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Myiozetetes cayanensis,1,21.2,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Tyrannus melancholicus,1,21.2,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Saltator striatipectus,1,34.4,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Zimmerius chrysops,1,48.2,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Patagioenas fasciata,1,122.9,Visual,BNC
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Volatinia jacarina,1,45.6,Visual,AD
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Sporophila nigricollis,1,21.1,Visual,BNC
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Pygochelidon cyanoleuca,2,,Vuelo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Streptoprocne zonaris,23,,Vuelo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Phimosus infuscatus,2,,Vuelo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Myiozetetes cayanensis,1,,Auditivo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Pitangus sulphuratus,1,,Auditivo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Microcerculus marginatus,1,,Auditivo,NA
SANTIAGO,Guabas,318,9,6-Jun,6:21,6:31,Ramphocelus flammigerus,1,45.7,Visual,AD
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Picumnus granadensis,1,15.9,Visual,OC
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Daptrius chimachima,1,,Vuelo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Amazona mercenarius,2,,Vuelo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Psittacara wagleri,4,56.9,visual,BNC
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Zimmerius chrysops,1,,Auditivo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Camptostoma obsoletum,1,18.3,Visual,AD
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Crypturellus soui,1,,Auditivo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Bubulcus ibis,1,,Vuelo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Amazona mercenarius,1,57,visual,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Stelgidopteryx ruficollis,2,,Vuelo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Tapera naevia,1,,Auditivo,NA
SANTIAGO,Guabas,318,7,6-Jun,6:50,7:00,Stilpnia vitriolina,1,36.2,Visual,AD
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Todirostrum cinereum,1,,Auditivo,NA
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Henicorhina leucosticta,1,,Auditivo,NA
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Saltator striatipectus,1,,Auditivo,NA
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Stilpnia vitriolina,1,44.1,visual,AD
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Pachyramphus polychopterus,2,15.3,Visual,AD
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Camptostoma obsoletum,1,18.2,Visual,AD
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Pygochelidon cyanoleuca,2,,Vuelo,NA
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Ramphocelus flammigerus,1,21.8,Visual,AD
SANTIAGO,Guabas,318,1,6-Jun,7:28,7:38,Chlorophanes spiza,2,10.2,Visual,AD
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Zimmerius chrysops,1,11.1,Visual,AD
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Patagioenas fasciata,1,,Vuelo,NA
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Xenops rutilans,1,88.2,Visual,BNC
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Saltator striatipectus,1,,Auditivo,NA
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Troglodytes aedon,1,22.3,Visual,PO
SANTIAGO,Guabas,318,10,6-Jun,8:10,8:20,Saucerottia saucerottei,1,18.6,Visual,AD
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Crypturellus soui,1,,Auditivo,NA
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Tapera naevia,1,,Auditivo,NA
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Stilpnia vitriolina,1,14.1,Visual,AD
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Forpus conspicillatus,35,,Vuelo,NA
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Basileuterus culicivorus,1,8.1,Visual,BNC
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Daptrius chimachima,1,,Vuelo,NA
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Spinus xanthogastrus,2,8.4,Visual,PO
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Sporophila nigricollis,1,21.4,Visual,AD
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Pionus chalcopterus,1,130.7,Visual,BNC
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Tapera naevia,1,,Auditivo,NA
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Spinus psaltria,1,18.2,Visual,AD
SANTIAGO,Guabas,318,11,6-Jun,8:30,8:40,Elanoides forficatus,2,,Vuelo,NA
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Stilpnia vitriolina,2,15.9,Visual,AD
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Thraupis episcopus,1,15.2,Visual,AD
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Tangara gyrola,1,15.4,Visual,AD
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Spinus psaltria,2,45.1,Visual,BNC
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Turdus ignobilis,1,25.8,Visual,BNc
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Basileuterus culicivorus,1,38.4,Visual,BNC
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Pionus chalcopterus,9,,Vuelo,NA
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Dacnis hartlaubi,1,40.2,Visual,BNC
SANTIAGO,Guabas,318,12,6-Jun,8:45,8:55,Coragyps atratus,4,,Vuelo,NA
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Habia cristata,2,9.5,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Henicorhina leucosticta,1,11.5,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Phaethornis guy,1,14.2,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Momotus aequatorialis,1,8.2,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Pheugopedius mystacalis,1,,Auditivo,NA
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Xiphocolaptes promeropirhynchus,1,15.2,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Synallaxis albescens,1,8.5,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Myiothlypis fulvicauda,1,11.5,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Microcerculus marginatus,1,,Auditivo,NA
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Henicorhina leucosticta,1,,Auditivo,NA
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Crypturellus soui,1,12.4,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Glyphorynchus spirurus,1,19.3,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Basileuterus tristriatus,2,29.4,Visual,BNC
SANTIAGO,Guabas,318,6,6-Jun,9:03,9:13,Aulacorhynchus haematopygus,2,33.7,Visual,BNC
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Troglodytes aedon,1,24.1,Visual,PO
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Stilpnia vitriolina,1,59.2,Visual,AD
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Forpus conspicillatus,3,59.7,Visual,AD
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Bubulcus ibis,5,,Vuelo,NA
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Sporophila nigricollis,1,29.5,Visual,PO
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Sporophila schistacea,2,30.4,Visual,PO
SANTIAGO,Guabas,318,2,6-Jun,9:35,9:35,Ramphocelus dimidiatus,2,60.1,Visual,AD
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Aulacorhynchus haematopygus,2,38.4,Visual,BNC
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Serpophaga cinerea,1,12.5,Visual,CAG
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Thraupis episcopus,3,36.1,Visual,AD
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Habia cristata,1,,Auditivo,NA
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Thraupis palmarum,1,35.7,Visual,AD
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Tangara gyrola,1,34.1,Visual,AD
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Zenaida auriculata,2,18.7,Visual,BNC
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Coragyps atratus,5,,Vuelo,NA
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Rupicola peruviana,1,25.2,Visual,BNC
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Sicalis flaveola,2,9.4,Visual,AD
SANTIAGO,Guabas,318,4,6-Jun,9:42,9:52,Cyclarhis gujanensis,1,15.2,Visual,BNC
SANTIAGO,Guabas,318,3,6-Jun,10:09,10:19,Volatinia jacarina,2,13.5,Visual,CA
SANTIAGO,Guabas,318,3,6-Jun,10:09,10:19,Tiaris olivaceus,1,11.1,Visual,CA
SANTIAGO,Guabas,318,3,6-Jun,10:09,10:19,Icterus nigrogularis,1,,Auditivo,NA
SANTIAGO,Guabas,318,3,6-Jun,10:09,10:19,Thraupis episcopus,2,17.8,Visual,CA
SANTIAGO,Guabas,318,3,6-Jun,10:09,10:19,Zenaida auriculata,1,22.1,Visual,AD
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Atlapetes albinucha,1,29.1,Visual,BNC
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Synallaxis azarae,2,,Auditivo,NA
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Columbina talpacoti,1,14.5,Visual,BC
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Sicalis flaveola,2,9.2,Visual,BNC
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Pionus menstruus,6,,Vuelo,NA
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Icterus nigrogularis,1,,Auditivo,AD
SANTIAGO,Guabas,318,5,6-Jun,10:30,10:40,Sporophila sp,1,25.3,Visual,AD
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Chlorophanes spiza,1,26,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Grallaria ruficapilla,1,,Auditivo,NA
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Saucerottia saucerottei,1,10.9,visual,PO
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Saucerottia saucerottei,1,7.9,visual,AD
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Sporophila nigricollis,2,29,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Tangara arthus,1,26,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Tangara arthus,1,27.5,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Tangara gyrola,1,23.3,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Tangara labradorides,1,24.9,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Turdus ignobilis,1,25.5,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Turdus ignobilis,2,22.3,visual,CV
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guabas,356,7,7-Jun,6:25,6:35,Zonotrichia capensis,2,,Auditivo,NA
JUAN,Guabas,356,8,7-Jun,6:41,6:51,Colaptes rubiginosus,1,,Auditivo,NA
JUAN,Guabas,356,8,7-Jun,6:41,6:51,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guabas,356,8,7-Jun,6:41,6:51,Sporophila schistacea,1,8.4,visual,CA
JUAN,Guabas,356,8,7-Jun,6:41,6:51,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guabas,356,8,7-Jun,6:41,6:51,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Colaptes rubiginosus,1,,Auditivo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Dryocopus lineatus,1,,Auditivo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Patagioenas fasciata,1,,vuelo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guabas,356,9,7-Jun,7:00,7:10,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guabas,356,10,7-Jun,7:20,7:30,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Euphonia xanthogaster,1,14.1,visual,AD
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Patagioenas fasciata,1,38.1,visual,BC
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Volatinia jacarina,1,5.6,visual,PO
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Zonotrichia capensis,1,32.5,visual,PO
JUAN,Guabas,356,11,7-Jun,7:39,7:49,Zonotrichia capensis,1,33.7,visual,PO
JUAN,Guabas,356,13,7-Jun,8:00,8:10,Henicorhina leucosticta,1,,Auditivo,NA
JUAN,Guabas,356,13,7-Jun,8:00,8:10,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,13,7-Jun,8:00,8:10,Ocreatus underwoodii,1,,vuelo,NA
JUAN,Guabas,356,13,7-Jun,8:00,8:10,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Daptrius chimachima,1,,Auditivo,NA
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Patagioenas fasciata,1,30.3,visual,AD
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Pitangus sulphuratus,1,,Auditivo,NA
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Psittacara wagleri,2,,vuelo,NA
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Zonotrichia capensis,3,,Auditivo,NA
JUAN,Guabas,356,12,7-Jun,8:22,8:32,Zonotrichia capensis,2,,Auditivo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Crypturellus soui,1,,Auditivo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Cyanocorax yncas,2,29.8,visual,BNC
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Elaenia frantzii,1,23.4,visual,BNC
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Pionus chalcopterus,6,,vuelo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Psittacara wagleri,8,,vuelo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Stilpnia heinei,1,19.3,visual,BNC
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Tangara labradorides,2,19,visual,BNC
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guabas,356,1,7-Jun,8:48,8:58,Turdus fuscater,1,27.3,visual,BNC
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Chamaepetes goudotii,1,44.8,visual,AD
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Euphonia xanthogaster,1,23.2,visual,AD
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Sporathraupis cyanocephala,1,17.2,visual,AD
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Turdus fuscater,1,48.3,visual,AR-3
JUAN,Guabas,356,2,7-Jun,9:09,9:19,Turdus fuscater,1,19.3,visual,AD
JUAN,Guabas,356,3,7-Jun,9:22,9:32,Cyanocorax yncas,2,,Auditivo,NA
JUAN,Guabas,356,3,7-Jun,9:22,9:32,Turdus fuscater,1,,Auditivo,NA
JUAN,Guabas,356,4,7-Jun,9:43,9:53,Elaenia frantzii,1,17.9,visual,BNC
JUAN,Guabas,356,4,7-Jun,9:43,9:53,Pionus chalcopterus,3,,vuelo,NA
JUAN,Guabas,356,4,7-Jun,9:43,9:53,Stilpnia heinei,1,22.6,visual,BNC
JUAN,Guabas,356,4,7-Jun,9:43,9:53,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guabas,356,4,7-Jun,9:43,9:53,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guabas,356,5,7-Jun,10:02,10:12,Coragyps atratus,2,,vuelo,NA
JUAN,Guabas,356,5,7-Jun,10:02,10:12,Turdus fuscater,1,20,visual,AD
JUAN,Guabas,356,5,7-Jun,10:02,10:12,Tyrannus melancholicus,1,25.8,visual,AD
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Patagioenas fasciata,1,,vuelo,NA
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Patagioenas fasciata,1,26.7,visual,AD
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Turdus ignobilis,1,16.1,visual,AD
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guabas,356,6,7-Jun,10:38,10:48,Zonotrichia capensis,2,,Auditivo,NA
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Zimmerius chrysops,1,,Auditivo,NA
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Tapera naevia,1,,Auditivo,NA
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Thraupis episcopus,2,30,Visual,BNC
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Grallaria ruficapilla,1,,Auditivo,NA
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Anisognathus somptuosus,2,35,Visual,AD
SANTIAGO,Guabas,356,6,7-Jun,6:35,6:45,Ortalis columbiana,5,40,Visual,BNC
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Grallaria ruficapilla,2,,Auditivo,NA
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Myadestes ralloides,1,,Auditivo,NA
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Entomodestes coracinus,1,25,Visual,BC
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Syndactila subalaris,1,10,Visual,BC
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Mionectes striaticollis,1,15,Visual,BC
SANTIAGO,Guabas,356,13,7-Jun,6:55,7:05,Momotus aequatorialis,1,,Auditivo,NA
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Zonotrichia capensis,1,20,Visual,CV
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Tangara arthus,2,30,Visual,AD
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Amazilia tzacatl,1,10,Visual,PO
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Turdus fuscater,2,30,Visual,CV
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Amazona mercenarius,8,,Vuelo,NA
SANTIAGO,Guabas,356,7,7-Jun,7:10,7:20,Tapera naevia,1,,Auditivo,NA
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Momotus aequatorialis,1,23.3,Visual,AD
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Pipreola riefferii,1,45.3,Visual,BNC
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Thraupis episcopus,2,18.1,Visual,AD
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Zimmerius chrysops,1,,Auditivo,NA
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Stilpnia vitriolina,1,11.6,Visual,BNC
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Tangara nigroviridis,1,13.8,Visual,BNC
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Vireo leucophrys,1,13.3,visual,BNC
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Icterus chrysater,1,,Auditivo,NA
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Grallaria ruficapilla,1,,Auditivo,NA
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Crypturellus soui,1,,Auditivo,NA
SANTIAGO,Guabas,356,1,7-Jun,7:30,7:40,Zonotrichia capensis,1,6.3,Visual,PO
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Colibri coruscans,2,28.3,Visual,BNC
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Myioborus miniatus,1,21.3,Visual,AD
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Arremon brunneinucha,1,36.2,Visual,BNC
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Phaethornis syrmatophorus,1,41.3,Visual,BNC
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Henicorhina leucophrys,1,,Auditivo,NA
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Troglodytes aedon,1,25.1,Visual,PO
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Chlorophonia phyrrophrys,1,39.1,Visual,AD
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Patagioenas fasciata,1,60,Visual,BNC
SANTIAGO,Guabas,356,2,7-Jun,7:57,8:07,Synallaxis azarae,1,12,Visual,BNC
SANTIAGO,Guabas,356,3,7-Jun,8:15,8:25,Chlorospingus canigularis,1,15,Visual,BNC
SANTIAGO,Guabas,356,3,7-Jun,8:15,8:25,Colaptes rubiginosus,1,20,Visual,BNC
